latitude,longitude,k_value,description
-16.1271,-66.6325,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-34.16,-56.423,0.01,"Continental crust, Undifferentiated facies - Archean"
-38.0451,-62.148,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-37.8433,-58.3358,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-30.9242,-69.1127,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-26.2558,-67.4022,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-25.873,-69.7146,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-24.8722,-69.6537,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-40.5816,-69.8654,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-37.3803,-59.8301,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-28.4668,-68.693,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-30.9607,-66.5189,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
-29.9116,-64.0538,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
-29.1484,-66.8521,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
-29.0524,-67.8207,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
-26.3775,-66.5011,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
-37.3222,-59.2492,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-33.8072,-56.1519,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-31.7504,-55.2259,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-38.2209,-61.6285,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-29.1904,-70.0249,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
-37.4977,-69.7529,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-32.6378,-57.5717,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-31.9518,-67.1739,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-30.5205,-64.7152,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-26.1173,-55.0128,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-24.8598,-55.9801,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-32.5062,-69.7299,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
-39.1623,-61.9707,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-39.0332,-62.0465,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-27.7289,-65.6771,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-25.5976,-65.2573,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-39.8095,-68.5831,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-36.7351,-68.5229,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-36.4132,-70.7594,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-31.2836,-69.9284,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-29.5282,-69.8998,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-27.7523,-69.9948,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-27.0806,-69.848,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-22.5147,-68.4074,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-26.0554,-57.2575,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-26.4618,-57.1271,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-33.4331,-54.6537,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-33.8406,-66.4787,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-31.4377,-68.0111,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-32.012,-65.0161,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-30.8435,-67.5432,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-29.768,-65.9284,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-29.0682,-67.6761,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-28.8946,-67.1251,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-28.342,-68.2052,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-27.1723,-67.2925,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-24.1568,-65.599,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-38.0368,-65.947,0.01,Lake
-29.1243,-58.668,0.01,Lake
-33.3411,-54.9147,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-29.3974,-55.3745,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-29.0543,-57.1484,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-29.3602,-57.9833,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-34.3569,-54.995,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-40.2391,-68.3875,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-31.4398,-54.5355,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-18.302,-54.3468,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-30.1617,-54.0664,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-27.8676,-70.5384,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-24.8853,-67.3136,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-21.7353,-69.6837,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.1271,-66.6325,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-26.1679,-53.1766,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-19.7592,-66.5288,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-18.0655,-58.5276,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-14.9748,-55.694,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-20.3045,-60.2272,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-24.8722,-69.6537,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-23.9973,-66.9242,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-23.5782,-69.3162,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-13.5037,-62.634,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-14.3462,-59.7367,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-11.8054,-62.4735,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-21.5193,-57.1746,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-26.3775,-66.5011,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
-10.2874,-54.5161,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-15.6444,-58.3747,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-19.7054,-60.5971,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-18.8759,-58.9813,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-18.4156,-64.6127,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-12.3893,-61.7125,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-11.5716,-61.2517,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-17.6897,-69.8362,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-24.8598,-55.9801,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-21.9988,-55.6554,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-21.1929,-54.9846,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-21.9053,-65.5412,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-21.8598,-63.5991,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-21.7918,-64.0295,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-19.2246,-59.3546,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-19.2737,-65.8586,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-15.2074,-55.3869,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-14.9091,-67.4032,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-12.9809,-57.917,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-15.4218,-70.257,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.58,-69.5653,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.4515,-52.5693,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-18.8098,-68.2813,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-18.0649,-66.7384,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-22.5147,-68.4074,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-16.0092,-69.1738,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-21.0899,-56.7449,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-19.3619,-57.6676,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-24.1568,-65.599,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-11.4322,-63.3489,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-10.6977,-64.2557,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-15.1807,-70.0024,0.01,Lake
-15.9185,-59.2253,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-10.7482,-57.0999,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-21.6042,-57.4965,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-16.7586,-60.5453,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-16.5307,-62.1542,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-15.0127,-58.0599,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-14.7208,-61.403,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-14.4552,-60.5527,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-14.3252,-63.3088,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-13.7206,-61.2513,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-9.4445,-63.3841,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-9.7804,-59.2034,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-17.711,-67.6832,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-15.849,-61.162,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-18.302,-54.3468,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-20.6646,-51.9081,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-14.9493,-72.6081,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
-8.3746,-76.1438,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-27.8676,-70.5384,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
-24.8853,-67.3136,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-19.2893,-67.7746,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-21.7353,-69.6837,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.1271,-66.6325,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-15.8825,-69.3638,0.01,Lake
-10.2532,-63.0518,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-26.1679,-53.1766,0.03,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-2.1318,-61.5376,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-1.1474,-59.0204,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Neoproterozoic"
-9.2739,-65.4133,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-1.4153,-56.7392,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-3.9594,-55.2279,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-2.5767,-59.4667,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-2.462,-56.6629,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-2.6175,-58.3658,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-2.2247,-53.5474,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-10.2874,-54.5161,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-9.3425,-57.7897,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-7.7837,-59.3855,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-5.5386,-57.6151,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-5.8474,-55.3038,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-0.7921,-58.4179,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-0.1318,-58.3289,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
-1.4605,-55.1696,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-3.5112,-59.5091,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-2.8233,-61.1,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-3.6975,-56.3009,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-1.8078,-55.5533,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-0.088,-66.1595,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.2144,-62.4745,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-1.8693,-61.127,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-1.8851,-61.8451,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-6.3334,-59.2456,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-8.6424,-61.3256,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
1.9611,-67.9602,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-8.2994,-57.0992,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-6.8185,-60.3489,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-0.8169,-59.2801,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-9.4445,-63.3841,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-9.7804,-59.2034,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-7.0665,-55.8915,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-4.1529,-54.8081,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-1.1843,-58.0435,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
1.5265,-69.5129,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-2.5428,-61.5695,0.01,Lake
1.0626,-59.2864,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
1.0579,-55.3342,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
1.896,-56.2686,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
3.8616,-56.6633,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
5.4862,-66.7933,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
4.6494,-62.204,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
2.4168,-66.4836,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.277,-59.5889,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
5.0076,-57.8546,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.209,-67.3026,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
0.7974,-59.8525,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
0.7016,-58.8571,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
1.6893,-69.2018,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
2.1376,-61.3219,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
0.6405,-67.3381,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
5.4589,-61.7638,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesoproterozoic"
5.4544,-60.2165,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesoproterozoic"
1.8868,-55.8947,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-16.1271,-66.6325,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.0112,-63.6767,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-10.2532,-63.0518,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
5.3449,-61.6944,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
7.6326,-63.3929,0.01,"Continental crust, Undifferentiated facies - Archean"
9.6549,-61.3046,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.8512,-62.2839,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.2627,-61.6388,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
10.3132,-61.3056,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
12.0326,-67.4827,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
15.1753,-60.8671,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
15.5515,-63.5514,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
16.7771,-61.6347,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
17.4577,-63.4191,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
20.0048,-68.7513,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
9.9294,-67.8825,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
11.7831,-66.6159,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
11.8023,-66.1361,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.4862,-66.7933,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
4.6494,-62.204,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
8.9419,-60.9317,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
13.2551,-61.1937,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
10.3913,-62.7203,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
10.0573,-68.7418,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
10.2781,-63.539,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
10.7669,-63.9477,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
10.7193,-61.2513,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
10.9281,-65.3007,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
10.9921,-64.126,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
11.2445,-60.6671,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
11.8461,-64.5971,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
12.188,-68.2845,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
12.1878,-68.9675,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
12.5167,-69.9771,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
17.7357,-64.7621,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.1242,-65.4431,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.3137,-65.2878,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.3388,-64.7248,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.3473,-64.924,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.4216,-64.6248,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.4802,-64.3899,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.7274,-64.3304,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
18.0884,-66.0735,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
19.2688,-69.3849,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic"
16.3272,-61.4211,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.2519,-62.8959,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.5325,-61.3721,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
17.0717,-61.7851,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.1711,-62.226,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.0076,-57.8546,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.9399,-58.4006,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.9898,-66.7359,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
7.5479,-65.0851,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
7.9307,-64.27,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.0695,-63.7015,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.5514,-61.1142,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.0637,-59.823,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.6179,-61.1375,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.6799,-61.05,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.6679,-60.8803,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.7743,-61.0137,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.9894,-60.9968,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.1376,-60.8992,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.1794,-60.7907,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
13.1788,-59.5621,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
15.9336,-61.2611,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
16.3249,-61.0383,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
17.6361,-61.8014,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
17.9058,-62.8335,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.0862,-67.8897,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.0676,-63.0633,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.1501,-68.6849,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.2242,-63.058,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
18.3639,-66.6315,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
19.4914,-70.5288,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
