latitude,longitude,k_value,description
41.9216,-71.1775,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
43.4483,-71.9472,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
45.9302,-64.8201,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
46.473,-68.923,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
36.8811,-77.6016,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
41.6528,-71.7042,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
43.4718,-65.6074,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
43.9142,-71.0766,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
38.5376,-76.7538,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
38.5163,-75.676,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.4277,-74.374,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
50.7633,-69.3475,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic to Paleoproterozoic"
44.558,-64.7243,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
44.9852,-68.0911,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
34.7785,-79.0702,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
35.5402,-79.3017,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
39.0058,-76.7135,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
39.3624,-75.8965,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
40.1931,-75.233,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
38.0298,-75.2514,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
35.0432,-76.0825,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
35.135,-75.9065,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
35.4579,-75.5025,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
35.8837,-75.6654,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
37.1317,-75.893,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
37.2533,-75.7999,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
37.4273,-75.6888,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.6119,-74.1888,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.5894,-74.7021,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
40.8311,-73.1463,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
41.2917,-70.0629,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
41.3941,-70.6546,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
41.7587,-70.4001,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
48.7227,-73.926,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
41.5395,-71.2766,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
41.9013,-71.2622,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
37.2297,-77.9003,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
37.1572,-80.316,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
39.8972,-76.4041,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
41.0001,-74.3071,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
41.9993,-73.0882,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
43.3017,-72.8691,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
43.9865,-74.4633,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
45.1071,-77.9351,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
46.5501,-75.0204,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
47.6217,-73.2024,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic to Paleoproterozoic"
46.8625,-81.1603,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
46.2403,-78.4326,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
38.3809,-77.7578,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic to lower Paleozoic"
36.7023,-80.4665,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Lower Paleozoic to Neoproterozoic"
42.1689,-81.2957,0.01,Lake
43.6842,-77.716,0.01,Lake
45.7009,-74.2915,0.01,Lake
45.8162,-85.8208,0.01,Lake
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
52.456,-82.2313,0.01,"Continental crust, Undifferentiated facies - Archean"
43.0272,-74.6235,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
38.9376,-88.8563,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
30.8238,-89.7011,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
49.9421,-67.2425,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
34.7398,-81.6284,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Lower Paleozoic to Neoproterozoic"
53.5242,-79.7417,0.01,"Continental crust, Undifferentiated facies - Archean"
53.9191,-79.8931,0.01,"Continental crust, Undifferentiated facies - Archean"
54.1849,-79.4548,0.01,"Continental crust, Undifferentiated facies - Archean"
54.7735,-79.6609,0.01,"Continental crust, Undifferentiated facies - Archean"
54.8684,-79.4251,0.01,"Continental crust, Undifferentiated facies - Archean"
55.5448,-77.4103,0.01,"Continental crust, Undifferentiated facies - Archean"
54.6464,-64.5335,0.01,"Continental crust, Undifferentiated facies - Archean"
57.1357,-76.6625,0.01,"Continental crust, Undifferentiated facies - Archean"
57.3609,-76.7577,0.01,"Continental crust, Undifferentiated facies - Archean"
58.0078,-68.9676,0.01,"Continental crust, Undifferentiated facies - Archean"
58.2862,-77.8066,0.01,"Continental crust, Undifferentiated facies - Archean"
58.3255,-67.5991,0.01,"Continental crust, Undifferentiated facies - Archean"
58.3411,-67.9843,0.01,"Continental crust, Undifferentiated facies - Archean"
58.6161,-78.6243,0.01,"Continental crust, Undifferentiated facies - Archean"
58.6521,-68.8571,0.01,"Continental crust, Undifferentiated facies - Archean"
59.084,-69.4302,0.01,"Continental crust, Undifferentiated facies - Archean"
59.0559,-69.2662,0.01,"Continental crust, Undifferentiated facies - Archean"
59.273,-69.4083,0.01,"Continental crust, Undifferentiated facies - Archean"
57.3717,-65.3588,0.01,"Continental crust, Undifferentiated facies - Archean"
51.0066,-79.2851,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
52.005,-79.443,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
53.1225,-79.8726,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
53.3149,-79.9965,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
55.9615,-79.0169,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.2709,-78.7598,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.3552,-79.5605,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.3001,-79.8747,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.1653,-79.417,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.6491,-79.2125,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.7149,-79.5392,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.808,-79.8894,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.8719,-79.7966,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
57.5209,-79.7675,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
56.4817,-67.8071,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
59.8162,-80.035,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
59.2747,-69.7872,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
59.9999,-69.8955,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
55.7584,-65.9389,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
56.3093,-76.3082,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
51.1533,-82.3751,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
50.7633,-69.3475,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic to Paleoproterozoic"
51.3466,-68.5665,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
48.7227,-73.926,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
50.8963,-73.3924,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
52.0543,-71.4061,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
56.993,-67.9198,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
55.4223,-67.379,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
58.0803,-68.2666,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
58.3025,-68.6937,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
58.6342,-64.8914,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
59.4568,-64.9458,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
53.0598,-62.5056,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
56.2644,-65.3774,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
58.2743,-66.8513,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
58.8138,-64.1698,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
61.5457,-65.0144,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Precambrian"
61.8034,-65.8075,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Precambrian"
61.8308,-65.0532,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Precambrian"
61.685,-77.0469,0.01,"Continental crust, Undifferentiated facies - Archean"
60.9875,-69.98,0.01,"Continental crust, Undifferentiated facies - Archean"
60.6376,-73.6734,0.01,"Continental crust, Undifferentiated facies - Archean"
62.0343,-73.6033,0.01,"Continental crust, Undifferentiated facies - Archean"
62.8742,-66.4898,0.01,"Continental crust, Undifferentiated facies - Archean"
63.0448,-66.9367,0.01,"Continental crust, Undifferentiated facies - Archean"
63.3152,-77.9933,0.01,"Continental crust, Undifferentiated facies - Archean"
63.4895,-78.5208,0.01,"Continental crust, Undifferentiated facies - Archean"
63.5405,-76.9979,0.01,"Continental crust, Undifferentiated facies - Archean"
63.9862,-77.7846,0.01,"Continental crust, Undifferentiated facies - Archean"
64.1376,-67.0606,0.01,"Continental crust, Undifferentiated facies - Archean"
65.9412,-72.279,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
60.3982,-68.0999,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
62.0382,-79.7956,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
60.1979,-70.0165,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
60.7664,-78.461,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
61.4496,-75.18,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
64.491,-77.4487,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
63.1051,-70.6706,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
63.5553,-72.2051,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
63.6097,-70.479,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
63.6532,-71.8223,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
63.6742,-72.5992,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
63.7281,-72.6868,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
63.5733,-67.2768,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.1779,-73.2968,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.3342,-73.9219,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.3346,-73.7579,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.3435,-77.0372,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.4504,-74.3127,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.4656,-73.7355,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.0652,-72.4782,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.5226,-74.2575,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.4425,-73.5787,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.668,-75.7247,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.8139,-67.66,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
62.5646,-64.9843,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
62.6891,-70.6574,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
63.486,-64.9403,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
62.3844,-73.7276,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
62.568,-77.9652,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
62.0787,-76.5316,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
62.5672,-77.7395,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
62.6635,-74.2931,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
63.2011,-67.8147,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
63.2476,-68.0172,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
63.6487,-68.7242,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
64.388,-68.4859,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
62.1177,-65.9186,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
64.1005,-64.97,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
64.1992,-65.1325,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
64.3249,-75.6191,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
64.2857,-65.0109,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
64.5616,-65.1579,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
64.6147,-65.436,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
63.8235,-65.7424,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
57.2285,-83.9921,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
59.2501,-67.7176,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
12.2391,-85.2543,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
52.456,-82.2313,0.01,"Continental crust, Undifferentiated facies - Archean"
59.9969,-70.5171,0.01,"Continental crust, Undifferentiated facies - Archean"
49.9421,-67.2425,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
60.0033,-70.201,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
60.025,-70.7849,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
60.1611,-63.5615,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
60.3371,-67.2189,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
66.656,-129.5084,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
61.5989,-64.8505,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
63.3644,-76.7081,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
63.9995,-78.0476,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
60.1543,-64.7312,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
64.4546,-71.2575,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
68.7533,-68.0559,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.9016,-67.8912,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.7164,-71.0703,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.1342,-65.6241,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
67.1133,-69.2578,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
66.6197,-68.7138,0.01,"Continental crust, Undifferentiated facies - Archean"
64.1376,-67.0606,0.01,"Continental crust, Undifferentiated facies - Archean"
67.752,-66.3909,0.01,"Continental crust, Undifferentiated facies - Archean"
67.9974,-67.9507,0.01,"Continental crust, Undifferentiated facies - Archean"
69.2618,-68.6676,0.01,"Continental crust, Undifferentiated facies - Archean"
69.5431,-67.5216,0.01,"Continental crust, Undifferentiated facies - Archean"
69.3741,-68.0904,0.01,"Continental crust, Undifferentiated facies - Archean"
69.611,-67.993,0.01,"Continental crust, Undifferentiated facies - Archean"
70.944,-71.8015,0.01,"Continental crust, Undifferentiated facies - Archean"
71.1112,-71.1486,0.01,"Continental crust, Undifferentiated facies - Archean"
71.4425,-73.1238,0.01,"Continental crust, Undifferentiated facies - Archean"
71.5501,-79.8163,0.01,"Continental crust, Undifferentiated facies - Archean"
71.5957,-72.8375,0.01,"Continental crust, Undifferentiated facies - Archean"
71.6309,-73.3207,0.01,"Continental crust, Undifferentiated facies - Archean"
71.907,-78.1357,0.01,"Continental crust, Undifferentiated facies - Archean"
71.9796,-78.4615,0.01,"Continental crust, Undifferentiated facies - Archean"
65.9412,-72.279,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
67.9281,-74.095,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
68.1947,-74.1071,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
68.2236,-78.5872,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
67.7704,-76.1412,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
68.2645,-79.0227,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
68.3569,-74.2404,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
68.5516,-78.712,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
68.6056,-74.7163,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
68.5232,-75.0929,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
68.9001,-76.1414,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
69.1045,-78.8121,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
69.2938,-77.0681,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
69.6004,-78.364,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
69.6832,-79.9135,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
70.3345,-80.1573,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
71.012,-79.917,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
71.524,-82.0239,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
67.2464,-66.5688,0.01,"Glacier, inland ice"
70.0251,-73.4099,0.01,"Glacier, inland ice"
71.9426,-76.9488,0.01,"Glacier, inland ice"
68.468,-73.0755,0.03,"Continental crust, Extrusive volcanic rocks (traps exepted) - Paleoproterozoic"
68.0651,-66.7713,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.0153,-66.4745,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
71.46,-72.4961,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
71.639,-79.6238,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
71.8482,-78.4008,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
64.8139,-67.66,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
66.3016,-68.4366,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
66.7589,-67.2833,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
66.8123,-69.7515,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
67.1937,-67.7327,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.2047,-66.3944,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.1546,-67.0928,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.2677,-67.3704,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.3547,-66.8301,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.4239,-67.2273,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
68.6134,-67.8471,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
65.3205,-66.9577,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
64.388,-68.4859,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
65.7149,-67.5799,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
65.8638,-65.5904,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
66.0353,-67.6191,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
66.3434,-66.7467,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
66.4668,-66.9667,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
67.7571,-67.0317,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
67.9854,-65.325,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
67.4646,-65.1309,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
68.0637,-65.445,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
63.8235,-65.7424,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
66.845,-65.4503,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
70.6465,-80.4031,0.01,Lake
71.9497,-76.2066,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
71.9992,-75.3684,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
71.8936,-78.1533,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
71.8465,-75.7089,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
71.9479,-78.8413,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
66.656,-129.5084,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
70.6417,-76.5273,0.01,"Continental crust, Undifferentiated facies - Archean"
66.2224,-63.7382,0.0005,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
64.4546,-71.2575,0.05,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
77.0316,-89.5728,0.01,"Continental or island shelf (depth lower than 200 m), except Antarctica"
77.6485,-67.0662,0.01,"Continental crust, Undifferentiated facies - Archean"
77.7264,-68.5491,0.01,"Continental crust, Undifferentiated facies - Archean"
78.227,-77.8209,0.01,"Continental crust, Undifferentiated facies - Archean"
78.5573,-77.0548,0.01,"Continental crust, Undifferentiated facies - Archean"
72.0793,-78.6549,0.01,"Continental crust, Undifferentiated facies - Archean"
72.1975,-74.8115,0.01,"Continental crust, Undifferentiated facies - Archean"
72.2778,-79.2036,0.01,"Continental crust, Undifferentiated facies - Archean"
72.3894,-78.9347,0.01,"Continental crust, Undifferentiated facies - Archean"
72.3996,-79.5486,0.01,"Continental crust, Undifferentiated facies - Archean"
72.4469,-79.7899,0.01,"Continental crust, Undifferentiated facies - Archean"
72.4709,-80.0239,0.01,"Continental crust, Undifferentiated facies - Archean"
72.3171,-77.853,0.01,"Continental crust, Undifferentiated facies - Archean"
73.3993,-78.1544,0.01,"Continental crust, Undifferentiated facies - Archean"
73.1867,-78.5619,0.01,"Continental crust, Undifferentiated facies - Archean"
