latitude,longitude,k_value,lithology_name
38.633,-87.073,0.45499999999999996,sandstone
34.23,-87.02,0.5,sandstone
77.568,-87.014,0.5,sandstone
80.801,-86.954,0.5375,sandstone
30.73,-86.92,0.48000000000000004,siliciclastic
37.795,-86.836,0.48235294117647065,sandstone
33.662,-86.786,0.5461538461538461,sandstone
36.03,-86.753,0.48500000000000004,siliciclastic
31.1,-86.63,0.44000000000000006,sandstone
34.853,-86.562,0.5692307692307692,sandstone
33.998,-86.55,0.5642857142857143,sandstone
13.419,-86.284,0.7214285714285714,sandstone
76.759,-86.262,0.5714285714285714,sandstone
39.425,-86.241,0.4647058823529412,sandstone
33.717,-86.156,0.5307692307692308,sandstone
0.589,-86.132,0.5,siliceous ooze
40.816,-86.125,0.46842105263157896,siliciclastic
75.01,-86.112,0.64,sandstone
12.062,-86.107,0.5818181818181819,sandstone
0.533,-86.1,0.5,siliceous ooze
0.61,-86.091,0.5,calcareous ooze
0.567,-86.09,0.5,calcareous ooze
78.472,-86.09,0.5,sandstone
34.354,-86.079,0.5428571428571428,sandstone
33.233,-86.041,0.6714285714285715,sandstone
35.53,-86.003,0.5047619047619047,siliciclastic
37.841,-85.966,0.48235294117647054,sandstone
41.525,-85.838,0.48500000000000004,sandstone
30.73,-85.83,0.5176470588235295,siliciclastic
34.832,-85.782,0.5545454545454546,sandstone
81.044,-85.779,0.5,limestone
46.373,-85.766,0.4833333333333333,siliciclastic
42.421,-85.683,0.4916666666666667,siliciclastic
81.691,-85.664,0.5666666666666667,sandstone
37.116,-85.62,0.5066666666666667,sandstone
34.209,-85.599,0.5545454545454546,sandstone
32.862,-85.428,0.7375,sand
32.25,-85.41,0.37142857142857144,sandstone
39.091,-85.333,0.48571428571428565,sandstone
34.725,-85.3,0.4666666666666667,sandstone
31.224,-85.292,0.4,sandstone
6.623,-85.236,0.7000000000000001,basalt
79.994,-85.214,0.5,sandstone
23.85,-85.171,0.5428571428571429,calcareous ooze
33.783,-85.083,0.7444444444444445,greywacke
34.503,-85.0,0.5384615384615384,sandstone
43.825,-84.963,0.46249999999999997,siliciclastic
36.011,-84.924,0.525,sandstone
32.961,-84.823,0.6625000000000001,bauxite
10.074,-84.821,0.6285714285714287,sandstone
64.062,-84.821,0.5555555555555556,arkose
31.88,-84.71,0.5,siliciclastic
33.496,-84.695,0.76,greywacke
14.846,-84.61,0.5,sandstone
45.238,-84.53,0.505,siliciclastic
38.487,-84.473,0.5444444444444445,sandstone
57.176,-84.465,0.5411764705882353,sandstone
37.641,-84.406,0.5523809523809524,sandstone
34.771,-84.391,0.675,sandstone
33.847,-84.38,0.7461538461538463,greywacke
72.943,-84.36,0.6384615384615385,sandstone
40.45,-84.278,0.4833333333333334,siliciclastic
10.004,-84.214,0.6058823529411765,sandstone
39.433,-84.116,0.5423076923076923,siliciclastic
31.12,-84.11,0.5230769230769231,siliciclastic
22.26,-84.097,0.5,sandstone
78.047,-84.07,0.5666666666666667,sandstone
82.294,-83.913,0.7100000000000001,siliciclastic
42.416,-83.803,0.4807692307692308,siliciclastic
46.302,-83.789,0.65,arkose
13.946,-83.761,0.44000000000000006,sandstone
10.533,-83.753,0.6,siliciclastic
35.916,-83.716,0.6125,sandstone
41.041,-83.613,0.5416666666666666,siliciclastic
30.45,-83.6,0.5,siliciclastic
36.45,-83.575,0.5499999999999999,sandstone
35.449,-83.532,0.7181818181818183,sandstone
32.64,-83.46,0.5307692307692308,siliciclastic
12.929,-83.453,0.5375,grainstone
80.929,-83.31,0.5375,sandstone
22.677,-83.285,0.5214285714285715,sandstone
52.9,-83.247,0.5857142857142856,sandstone
36.98,-83.22,0.5,sandstone
36.856,-83.208,0.5,sandstone
35.735,-83.118,0.5923076923076923,sandstone
36.333,-83.066,0.5499999999999999,sandstone
38.5,-83.05,0.5222222222222223,sandstone
9.604,-83.035,0.55,sandstone
62.57,-83.031,0.62,sandstone
37.579,-83.001,0.5055555555555555,sandstone
79.323,-82.972,0.5,sandstone
54.525,-82.968,0.5333333333333333,sandstone
36.735,-82.925,0.5461538461538461,sandstone
5.749,-82.888,0.56,siliceous ooze
8.82,-82.882,0.5642857142857143,sandstone
39.397,-82.828,0.525,sandstone
40.608,-82.741,0.5499999999999999,sandstone
42.144,-82.697,0.5083333333333334,sandstone
46.384,-82.652,0.6066666666666667,arkose
77.395,-82.615,0.5769230769230769,sandstone
36.308,-82.483,0.7,sandstone
34.192,-82.465,0.6307692307692307,greywacke
49.416,-82.433,0.6789473684210526,siliciclastic
81.194,-82.369,0.5875,sandstone
36.778,-82.356,0.5428571428571428,sandstone
31.95,-82.34,0.5461538461538461,siliciclastic
45.743,-82.195,0.5533333333333333,sandstone
42.653,-82.186,0.5083333333333334,sandstone
22.948,-82.167,0.5,sandstone
37.3,-82.116,0.6499999999999999,sandstone
30.837,-82.109,0.5,siliciclastic
52.104,-81.945,0.5333333333333333,sandstone
36.817,-81.944,0.5333333333333333,sandstone
-12.021,-81.904,0.38,calcareous ooze
80.146,-81.89,0.5,sandstone
32.69,-81.85,0.47000000000000003,siliciclastic
46.247,-81.766,0.6666666666666666,arkose
39.894,-81.76,0.5545454545454546,sandstone
41.306,-81.633,0.5272727272727272,sandstone
38.0,-81.611,0.635,sandstone
28.1,-81.55,0.5809523809523809,siliciclastic
36.694,-81.529,0.62,sandstone
33.492,-81.509,0.6857142857142857,sand
37.133,-81.466,0.5769230769230769,sandstone
35.941,-81.433,0.6900000000000001,pelite
44.868,-81.324,0.43333333333333335,sandstone
40.577,-81.293,0.53,sandstone
48.603,-81.279,0.7176470588235295,greywacke
37.018,-81.231,0.5307692307692308,sandstone
36.166,-81.183,0.6666666666666666,arkose
38.445,-80.986,0.6095238095238096,sandstone
46.485,-80.985,0.6571428571428571,arkose
39.343,-80.961,0.55,sandstone
76.51,-80.846,0.6833333333333332,sandstone
26.124,-80.82,0.5,siliciclastic
33.901,-80.795,0.5625,conglomerate
43.922,-80.731,0.5153846153846154,sandstone
36.953,-80.702,0.5499999999999999,sandstone
79.798,-80.642,0.575,sandstone
37.741,-80.608,0.6529411764705882,sandstone
37.238,-80.555,0.53,sandstone
81.92,-80.328,0.62,sandstone
22.438,-80.302,0.531578947368421,sandstone
8.696,-80.271,0.5666666666666667,sandstone
51.075,-80.168,0.53125,sandstone
39.141,-80.075,0.6181818181818182,sandstone
37.19,-80.063,0.5636363636363636,sandstone
37.527,-80.035,0.6764705882352942,sandstone
48.151,-80.029,0.65,sandstone
32.905,-79.872,0.55,grainstone
46.417,-79.78,0.7071428571428572,orthogneiss
38.092,-79.772,0.6375,sandstone
47.338,-79.742,0.5307692307692308,sandstone
35.49,-79.672,0.6846153846153846,greywacke
42.998,-79.636,0.6,sandstone
40.528,-79.563,0.5352941176470588,sandstone
34.189,-79.512,0.525,sand
37.66,-79.482,0.6833333333333333,sandstone
41.673,-79.291,0.5533333333333333,siliciclastic
56.416,-79.251,0.6083333333333333,arkose
39.561,-79.25,0.53,sandstone
81.177,-79.239,0.5,sandstone
21.826,-79.231,0.6142857142857143,sandstone
38.438,-79.158,0.6466666666666666,sandstone
71.811,-79.157,0.6142857142857143,sandstone
39.04,-79.154,0.6368421052631579,sandstone
48.244,-79.022,0.6687500000000001,arkose
38.231,-78.935,0.668421052631579,sandstone
73.262,-78.891,0.65,sandstone
37.716,-78.811,0.7142857142857143,sandstone
44.786,-78.788,0.7588235294117647,sandstone
46.317,-78.708,0.5166666666666667,conglomerate
39.676,-78.678,0.5214285714285715,sandstone
80.911,-78.658,0.6111111111111112,sandstone
42.583,-78.623,0.55,sandstone
39.083,-78.504,0.5333333333333333,sandstone
52.233,-78.499,0.7,arkose
38.901,-78.292,0.6833333333333333,sandstone
18.305,-78.109,0.5,sandstone
39.696,-77.995,0.6125,sandstone
8.437,-77.966,0.5599999999999999,sandstone
35.283,-77.933,0.50625,coquina
40.291,-77.89,0.65,sandstone
38.911,-77.866,0.6950000000000001,sandstone
38.577,-77.664,0.7074074074074075,sandstone
34.43,-77.563,0.45,carbonate
35.607,-77.559,0.44000000000000006,sand
82.813,-77.539,0.6368421052631579,sandstone
39.476,-77.336,0.6133333333333333,sandstone
18.144,-77.33,0.515,sandstone
41.643,-77.32,0.5499999999999999,sandstone
36.866,-77.312,0.38,gravel
38.766,-77.308,0.6764705882352942,sandstone
38.0,-77.183,0.5285714285714286,gravel
36.325,-77.14,0.44000000000000006,sand
20.032,-77.12,0.5375,sandstone
50.113,-77.066,0.5,conglomerate
42.96,-77.033,0.5583333333333333,sandstone
37.125,-77.0,0.37142857142857144,sandstone
40.211,-76.97,0.5882352941176471,siliciclastic
37.466,-76.966,0.45,sandstone
7.586,-76.858,0.5923076923076923,sandstone
81.515,-76.797,0.58,sandstone
39.483,-76.736,0.7222222222222222,greywacke
38.45,-76.729,0.44166666666666665,sandstone
18.1,-76.71,0.5055555555555555,sandstone
37.991,-76.633,0.48750000000000004,gravel
-0.458,-76.552,0.5692307692307692,sandstone
35.72,-76.538,0.45999999999999996,carbonate
34.608,-76.535,0.5142857142857143,carbonate
48.946,-76.509,0.7076923076923077,greywacke
39.114,-76.506,0.43636363636363634,sandstone
82.535,-76.5,0.62,sandstone
56.247,-76.352,0.6875,sandstone
67.935,-76.327,0.6625,sandstone
82.316,-76.31,0.5,sandstone
36.408,-76.236,0.4571428571428572,carbonate
30.1,-76.235,0.39999999999999997,chert
36.716,-76.233,0.41428571428571426,gravel
20.555,-76.073,0.644,sandstone
35.984,-76.069,0.4666666666666666,carbonate
45.596,-76.056,0.62,anorthosite
40.041,-75.953,0.64,sandstone
40.961,-75.81,0.5761904761904761,siliciclastic
43.116,-75.778,0.5625,sandstone
45.94,-75.665,0.7411764705882353,sandstone
39.7,-75.65,0.4166666666666667,gravel
39.445,-75.641,0.4166666666666667,gravel
38.805,-75.591,0.4375,sandstone
45.635,-75.552,0.65,sandstone
39.35,-75.533,0.4166666666666667,gravel
37.81,-75.533,0.4,gravel
39.134,-75.529,0.45999999999999996,sand
45.345,-75.458,0.5833333333333334,sandstone
28.343,-75.382,0.4,calcareous ooze
79.162,-75.358,0.7000000000000001,sandstone
38.3,-75.316,0.425,sandstone
39.666,-75.224,0.45,gravel
41.543,-75.2,0.625,siliciclastic
40.431,-75.111,0.56875,sandstone
38.53,-75.076,0.4714285714285714,sandstone
-0.74,-74.926,0.5692307692307692,sandstone
40.686,-74.875,0.6478260869565218,sandstone
61.144,-74.836,0.7105263157894737,greywacke
39.212,-74.733,0.4428571428571429,gravel
40.139,-74.68,0.4555555555555555,greywacke
40.993,-74.537,0.6625,sandstone
-3.407,-74.472,0.54375,sandstone
50.065,-74.366,0.7000000000000001,sandstone
43.913,-74.3,0.6875,sandstone
42.561,-74.3,0.6444444444444444,sandstone
-37.28,-74.24,0.5333333333333333,sandstone
40.419,-74.217,0.46923076923076923,sandstone
41.824,-74.159,0.6692307692307692,sandstone
40.082,-74.095,0.45,gravel
39.887,-74.084,0.4555555555555555,coquina
18.402,-74.058,0.5499999999999999,sandstone
-5.721,-74.034,0.54375,sandstone
41.383,-73.791,0.6833333333333333,sandstone
38.493,-73.748,0.5066666666666666,sandstone
45.638,-73.591,0.5882352941176471,sandstone
42.826,-73.533,0.6461538461538462,sandstone
-2.2,-73.459,0.5750000000000001,sandstone
81.732,-73.448,0.6142857142857142,sandstone
82.727,-73.429,0.5,sandstone
44.07,-73.23,0.6666666666666666,sandstone
42.476,-73.22,0.7176470588235295,sandstone
45.446,-73.214,0.5882352941176471,sandstone
9.486,-73.167,0.65625,sandstone
-34.937,-73.115,0.5499999999999999,sandstone
44.745,-73.1,0.6222222222222222,sandstone
41.366,-73.091,0.8214285714285714,granofel
82.942,-72.842,0.5923076923076923,sandstone
79.895,-72.834,0.5444444444444445,sandstone
42.528,-72.806,0.7842105263157895,sandstone
38.819,-72.773,0.35,siliceous ooze
19.175,-72.643,0.5,sandstone
45.087,-72.63,0.6066666666666667,greywacke
44.295,-72.63,0.7904761904761906,granofel
41.781,-72.571,0.7333333333333333,sandstone
19.705,-72.556,0.6230769230769231,sandstone
38.771,-72.524,0.38,conglomerate
5.28,-72.518,0.6333333333333333,sandstone
-34.322,-72.377,0.5499999999999999,sandstone
18.575,-72.205,0.5,sandstone
45.053,-72.194,0.6388888888888888,sandstone
42.423,-72.158,0.8538461538461538,granofel
41.576,-72.086,0.8625,metavolcanic
10.779,-72.041,0.8142857142857143,sandstone
48.668,-72.014,0.45,conglomerate
45.429,-71.929,0.6294117647058824,sandstone
43.176,-71.875,0.74,granofel
46.397,-71.855,0.4818181818181818,sandstone
44.078,-71.848,0.6958333333333333,granofel
18.19,-71.745,0.5230769230769231,sandstone
18.836,-71.611,0.4785714285714286,sandstone
42.333,-71.586,0.7733333333333333,arkose
41.541,-71.58,0.6941176470588236,sandstone
81.888,-71.428,0.61,sandstone
45.809,-71.323,0.6214285714285713,conglomerate
83.124,-71.234,0.6777777777777777,sandstone
44.86,-71.206,0.6789473684210526,conglomerate
7.868,-71.193,0.6818181818181818,sandstone
46.924,-71.157,0.55,anorthosite
19.13,-71.041,0.6904761904761905,sandstone
42.138,-71.016,0.6772727272727272,sandstone
46.384,-70.914,0.6388888888888888,sandstone
45.499,-70.867,0.64375,sandstone
81.336,-70.673,0.5571428571428572,sandstone
43.425,-70.576,0.7631578947368421,sandstone
45.083,-70.553,0.7391304347826086,sandstone
19.503,-70.219,0.6285714285714287,sandstone
35.491,-70.027,0.32857142857142857,calcareous ooze
12.514,-69.991,0.5230769230769231,sandstone
7.973,-69.966,0.6785714285714286,sandstone
80.823,-69.704,0.5,sandstone
65.656,-69.643,0.77,limestone
82.612,-69.59,0.58,sandstone
-25.455,-69.517,0.5692307692307692,sandstone
9.823,-69.478,0.7307692307692307,sandstone
-16.787,-69.466,0.6333333333333333,sandstone
78.697,-69.432,0.6,sandstone
15.104,-69.364,0.5,calcareous ooze
-21.607,-69.357,0.5692307692307692,sandstone
82.677,-69.302,0.6272727272727273,sandstone
46.275,-69.291,0.65625,sandstone
-38.25,-69.28,0.5499999999999999,siliciclastic
82.517,-69.199,0.5888888888888889,sandstone
18.62,-69.163,0.4625,sandstone
12.185,-69.025,0.51875,sandstone
45.261,-69.021,0.6500000000000001,sandstone
47.706,-68.867,0.6,sandstone
51.351,-68.774,0.6545454545454545,anorthosite
44.545,-68.611,0.6157894736842106,sandstone
-29.577,-68.424,0.5521739130434783,sandstone
40.916,-68.3,0.5,sandstone
46.641,-68.296,0.6749999999999999,sandstone
12.174,-68.251,0.5,sandstone
25.035,-68.057,0.5,sand
25.108,-68.046,0.5428571428571429,siliceous ooze
-32.02,-67.977,0.5521739130434783,sandstone
46.154,-67.599,0.6647058823529413,sandstone
81.171,-67.569,0.5,sandstone
48.569,-67.565,0.6266666666666667,sandstone
40.833,-67.5,0.5,sandstone
44.903,-67.378,0.5956521739130435,sandstone
-18.773,-67.13,0.6333333333333333,sandstone
45.073,-67.045,0.5875,sandstone
54.947,-67.006,0.6681818181818182,arkose
18.352,-66.876,0.6578947368421053,siliciclastic
52.919,-66.869,0.8,anorthosite
11.807,-66.716,0.575,framestone
48.005,-66.653,0.5833333333333334,sandstone
-36.47,-66.646,0.5,sandstone
18.101,-66.538,0.51875,sandstone
46.495,-66.485,0.6571428571428571,sandstone
46.161,-66.219,0.5444444444444445,sandstone
80.219,-66.192,0.5,sandstone
11.8,-66.128,0.7,conglomerate
45.26,-66.087,0.624,siliciclastic
18.201,-65.8,0.5399999999999999,conglomerate
49.101,-65.533,0.631578947368421,sandstone
45.815,-65.368,0.5733333333333334,siliciclastic
44.42,-65.281,0.595,siliciclastic
48.149,-65.17,0.6066666666666667,sandstone
82.715,-65.072,0.5888888888888889,sandstone
48.789,-64.874,0.525,sandstone
17.735,-64.78,0.5,sandstone
18.347,-64.739,0.58,calcareous ooze
46.192,-64.603,0.5764705882352942,sandstone
11.852,-64.6,0.5599999999999999,conglomerate
45.804,-64.555,0.5333333333333333,sandstone
81.851,-64.322,0.55,sandstone
48.871,-64.286,0.5636363636363636,siliciclastic
31.193,-64.233,0.43333333333333335,calcareous ooze
-64.862,-64.208,0.3,siliceous ooze
10.957,-64.071,0.6285714285714287,sandstone
45.804,-63.821,0.5411764705882353,siliciclastic
80.809,-63.584,0.5,conglomerate
45.68,-63.415,0.5266666666666667,sandstone
58.665,-63.337,0.7,anorthosite
49.437,-63.169,0.5615384615384615,sandstone
50.779,-63.015,0.8285714285714286,anorthosite
45.627,-62.338,0.5578947368421052,sandstone
45.02,-62.247,0.6583333333333333,siliciclastic
45.553,-62.042,0.5894736842105264,sandstone
54.345,-61.747,0.77,anorthosite
49.866,-61.551,0.53125,sandstone
16.263,-61.507,0.5800000000000001,conglomerate
10.163,-61.444,0.4846153846153846,sandstone
10.611,-61.28,0.48333333333333334,sandstone
10.37,-61.25,0.45,sandstone
46.605,-61.054,0.59375,sandstone
14.644,-60.984,0.5857142857142856,sandstone
11.215,-60.701,0.6789473684210526,sandstone
45.784,-60.398,0.5900000000000001,sandstone
46.624,-60.36,0.595,sandstone
-4.654,-60.326,0.45499999999999996,sandstone
13.163,-59.559,0.5,sandstone
47.863,-59.318,0.5529411764705883,sandstone
48.551,-58.852,0.6,sandstone
15.712,-58.654,0.5,silt
50.021,-58.652,0.5066666666666667,sandstone
50.731,-58.449,0.580952380952381,sandstone
48.898,-58.416,0.48666666666666664,sandstone
48.937,-57.968,0.5700000000000001,sandstone
49.583,-57.935,0.58125,siliciclastic
50.237,-57.586,0.6176470588235294,sandstone
48.793,-57.313,0.5583333333333333,sandstone
50.609,-57.226,0.5714285714285714,sandstone
-3.273,-57.118,0.44999999999999996,sandstone
50.071,-56.776,0.6352941176470589,sandstone
47.693,-56.446,0.5866666666666667,sandstone
50.732,-56.306,0.68,anorthosite
49.518,-56.18,0.58125,sandstone
50.841,-56.079,0.6111111111111112,sandstone
49.961,-55.909,0.6529411764705882,sandstone
51.34,-55.89,0.37142857142857144,conglomerate
46.961,-55.855,0.48333333333333334,sandstone
51.543,-55.692,0.55,greywacke
-19.975,-55.404,0.6,sandstone
49.137,-55.37,0.5466666666666667,sandstone
-28.52,-55.339,0.5888888888888889,sandstone
47.725,-55.328,0.5076923076923078,sandstone
48.92,-54.949,0.65,sandstone
9.433,-54.733,0.38,calcareous ooze
-15.401,-54.703,0.5444444444444445,sandstone
47.696,-54.693,0.5333333333333333,sandstone
9.265,-54.544,0.35,siliceous ooze
9.454,-54.342,0.39999999999999997,calcareous ooze
9.049,-54.317,0.35000000000000003,calcareous ooze
-3.026,-54.312,0.45499999999999996,sandstone
47.128,-53.725,0.5142857142857143,sandstone
48.533,-53.546,0.58125,sandstone
47.586,-53.373,0.5333333333333333,sandstone
-28.701,-53.343,0.5941176470588235,sandstone
-15.133,-53.155,0.5333333333333333,sandstone
44.43,-52.899,0.41,sandstone
-30.06,-52.432,0.6,sandstone
-2.111,-52.37,0.44999999999999996,sandstone
-22.784,-51.789,0.5714285714285714,sandstone
-26.272,-51.175,0.55,sandstone
-17.698,-51.141,0.5625,sandstone
-34.221,-50.96,0.6125,sandstone
-23.549,-50.349,0.5714285714285714,sandstone
82.282,-50.299,0.5,sandstone
45.786,-50.257,0.4666666666666667,sandstone
-20.936,-50.064,0.5866666666666667,sandstone
-32.862,-49.655,0.5900000000000001,sandstone
-31.89,-49.493,0.5499999999999999,sandstone
-30.295,-49.194,0.5545454545454546,sandstone
-31.233,-48.838,0.5499999999999999,sandstone
81.733,-47.906,0.5,sandstone
-51.005,-46.972,0.35000000000000003,calcareous ooze
-3.677,-46.841,0.5647058823529412,sandstone
-28.12,-46.47,0.5333333333333333,sandstone
22.756,-46.082,0.5,calcareous ooze
-9.97,-46.024,0.5823529411764706,sandstone
-23.273,-45.932,0.47777777777777775,sandstone
-27.75,-45.89,0.5461538461538461,sandstone
-23.064,-45.688,0.4666666666666666,arkose
-23.028,-45.5,0.475,arkose
-26.71,-45.38,0.5375,sandstone
53.331,-45.262,0.32,gravel
-22.809,-45.259,0.475,arkose
-6.498,-45.194,0.5823529411764706,sandstone
-4.576,-45.089,0.51,sandstone
-25.937,-45.057,0.5428571428571428,sandstone
-22.686,-45.028,0.52,arkose
-25.356,-44.064,0.5428571428571428,sandstone
22.474,-43.518,0.5,calcareous ooze
-24.64,-43.498,0.5428571428571428,sandstone
-7.13,-43.091,0.5611111111111111,sandstone
-23.984,-42.638,0.5461538461538461,sandstone
-28.287,-41.088,0.5,calcareous ooze
-49.87,-40.836,0.32,siliceous ooze
-21.06,-40.368,0.6,sandstone
-7.417,-40.021,0.53,sandstone
-21.5,-39.949,0.5272727272727272,sandstone
-7.489,-39.093,0.5333333333333333,sandstone
-7.374,-38.611,0.53,sandstone
37.771,-37.344,0.5,calcareous ooze
-37.659,-35.963,0.35,chalk
83.038,-35.499,0.5833333333333334,sandstone
-30.277,-35.285,0.47500000000000003,calcareous ooze
37.025,-34.423,0.65,calcareous ooze
36.883,-33.641,0.6,calcareous ooze
36.562,-33.166,0.6,calcareous ooze
-51.459,-33.099,0.5,calcareous ooze
82.081,-32.75,0.5272727272727272,sandstone
-51.542,-30.677,0.425,siliceous ooze
-15.71,-30.601,0.44000000000000006,calcareous ooze
63.939,-30.576,0.44000000000000006,calcareous ooze
-51.533,-30.278,0.5,calcareous ooze
45.509,-29.476,0.41428571428571426,calcareous ooze
63.377,-28.912,0.41428571428571426,calcareous ooze
-28.525,-26.845,0.5,calcareous ooze
-50.946,-26.369,0.41428571428571426,calcareous ooze
62.616,-25.953,0.35000000000000003,sand
31.156,-25.586,0.38,calcareous ooze
-47.583,-24.64,0.5,calcareous ooze
56.043,-23.231,0.5,calcareous ooze
0.105,-23.228,0.35,calcareous ooze
-51.985,-23.212,0.55,siliceous ooze
42.837,-23.088,0.5,calcareous ooze
81.007,-21.268,0.5777777777777778,sandstone
56.562,-20.782,0.4454545454545455,calcareous ooze
5.659,-19.843,0.44000000000000006,calcareous ooze
9.447,-19.386,0.35,calcareous ooze
26.592,-14.983,0.4571428571428572,calcareous ooze
48.515,-13.44,0.41428571428571426,calcareous ooze
42.088,-12.863,0.425,calcareous ooze
68.503,-12.462,0.44000000000000006,calcareous ooze
42.153,-12.197,0.37142857142857144,calcareous ooze
42.155,-12.182,0.38,calcareous ooze
48.907,-12.162,0.45,sandstone
-1.391,-11.739,0.35,calcareous ooze
-26.137,-11.666,0.5,calcareous ooze
40.958,-10.719,0.39999999999999997,calcareous ooze
-26.074,-10.265,0.5,calcareous ooze
63.351,-7.788,0.4142857142857143,gravel
64.872,-5.342,0.5,calcareous ooze
-26.108,-5.13,0.5,calcareous ooze
-39.985,-4.497,0.575,calcareous ooze
-28.557,-2.253,0.35,calcareous ooze
-65.16,1.205,0.5428571428571429,calcareous ooze
-28.042,1.763,0.5,calcareous ooze
-28.519,2.316,0.425,calcareous ooze
-29.078,2.982,0.43333333333333335,calcareous ooze
-64.517,3.1,0.5,siliceous ooze
-29.009,3.512,0.4625,calcareous ooze
67.951,4.934,0.3875,calcareous ooze
67.785,5.385,0.5,calcareous ooze
76.15,7.875,0.425,calcareous ooze
-47.051,7.895,0.5857142857142856,calcareous ooze
-42.899,8.883,0.5,calcareous ooze
-19.188,9.386,0.41818181818181815,calcareous ooze
69.25,12.698,0.4454545454545455,calcareous ooze
-19.01,15.05,0.5956521739130435,sandstone
-18.0,16.0,0.5916666666666667,sandstone
11.89,48.245,0.4625,calcareous ooze
-1.677,57.648,0.5428571428571429,calcareous ooze
-13.114,61.371,0.575,calcareous ooze
-4.193,73.394,0.55,calcareous ooze
-53.552,75.975,0.41428571428571426,calcareous ooze
-62.709,82.788,0.5,calcareous ooze
-27.356,87.597,0.6,calcareous ooze
-11.337,88.718,0.4142857142857143,calcareous ooze
5.384,90.361,0.55,calcareous ooze
-10.212,93.896,0.5,calcareous ooze
-19.932,110.454,0.39999999999999997,calcareous ooze
4.792,123.503,0.47000000000000003,calcareous ooze
15.819,124.651,0.5,calcareous ooze
-9.507,151.573,0.4666666666666667,calcareous ooze
32.403,156.572,0.45,calcareous ooze
-0.499,158.512,0.5857142857142856,calcareous ooze
41.08,159.963,0.56,siliceous ooze
10.098,162.866,0.6,calcareous ooze
-46.045,166.546,0.5,sandstone
-46.052,166.584,0.5,sandstone
-46.159,166.606,0.5,sandstone
-46.21,166.696,0.5,sandstone
-46.219,166.769,0.5,sandstone
-46.221,166.914,0.5,sandstone
-46.231,166.948,0.5,carbonate
-46.16,167.108,0.5,sandstone
-46.355,167.157,0.5,sandstone
-46.625,167.172,0.5,sandstone
-46.045,167.243,0.5,sandstone
-46.122,167.254,0.5,conglomerate
-46.108,167.338,0.5,sandstone
-46.135,167.338,0.5,sandstone
-45.917,167.389,0.5,sandstone
-46.078,167.415,0.5,sandstone
-45.937,167.438,0.5,sandstone
-45.75,167.491,0.5,conglomerate
-45.548,167.534,0.5,conglomerate
-45.806,167.586,0.5,sandstone
-45.415,167.602,0.5,sandstone
-45.672,167.632,0.5,conglomerate
-45.773,167.651,0.5,sandstone
-45.095,167.661,0.5,sandstone
-45.891,167.669,0.5,sandstone
-45.196,167.689,0.5,sandstone
-46.115,167.695,0.5,sandstone
-45.337,167.703,0.5,sandstone
-46.258,167.749,0.5,sandstone
-44.984,167.82,0.5,conglomerate
-44.456,167.86,0.5,sandstone
-45.938,167.889,0.5,sandstone
-45.564,167.926,0.5,sandstone
-44.384,167.957,0.5,sandstone
-45.035,167.968,0.5,sandstone
-45.922,167.973,0.5,sandstone
-45.584,167.975,0.5,sandstone
-45.273,168.0,0.5,sandstone
-45.482,168.016,0.5,sandstone
-44.328,168.04,0.5,sandstone
-44.27,168.082,0.5,sandstone
-44.557,168.153,0.5,conglomerate
51.45,168.337,0.5,calcareous ooze
-44.114,168.353,0.5,sandstone
-44.01,168.442,0.5,conglomerate
-44.971,168.572,0.5,conglomerate
-43.983,168.622,0.5,carbonate
-47.318,169.168,0.5,sandstone
-43.717,169.229,0.5499999999999999,sandstone
-43.635,169.432,0.5,sandstone
-49.615,169.488,0.5,sandstone
-49.615,169.549,0.5,sandstone
-49.615,169.623,0.5,sandstone
-46.29,169.927,0.5,sandstone
-43.305,170.04,0.5,breccia
-49.615,170.152,0.5,sandstone
-45.946,170.203,0.5,sandstone
-46.163,170.433,0.5,sandstone
-43.114,170.474,0.5,conglomerate
-45.881,170.503,0.5599999999999999,sandstone
-45.706,170.561,0.5,sandstone
-45.65,170.65,0.5,sandstone
-45.53,170.766,0.5,sandstone
-45.308,170.832,0.5,sandstone
-42.907,170.835,0.5,sandstone
-43.02,170.863,0.5,sandstone
-42.966,170.92,0.5,sandstone
-44.531,170.928,0.5,sandstone
-44.294,170.954,0.5,sandstone
-44.453,170.955,0.5,sandstone
-44.801,170.98,0.5,sandstone
-45.056,170.997,0.575,sandstone
-45.056,170.998,0.5599999999999999,sandstone
-44.398,171.033,0.5499999999999999,sandstone
-43.894,171.059,0.5,sandstone
-42.728,171.091,0.575,sandstone
-42.717,171.117,0.5,sandstone
-45.238,171.125,0.5599999999999999,sandstone
-42.588,171.13,0.5,sandstone
-42.638,171.138,0.5,mudstone
-43.76,171.153,0.5599999999999999,sandstone
-45.489,171.164,0.5,sandstone
-43.696,171.186,0.5,sandstone
-43.781,171.19,0.5,sandstone
-42.208,171.222,0.5,sandstone
-42.444,171.228,0.5,sandstone
-43.673,171.291,0.575,sandstone
-43.671,171.331,0.575,sandstone
-42.404,171.35,0.5,sandstone
-42.075,171.355,0.5,sandstone
-42.032,171.382,0.5,sandstone
-43.638,171.411,0.575,sandstone
-41.97,171.441,0.5,sandstone
-42.446,171.442,0.5,sandstone
-41.912,171.443,0.5,sandstone
-43.6,171.455,0.575,sandstone
-43.393,171.468,0.5,sandstone
