latitude,longitude,k_value,description
49.488,52.8272,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
54.3847,37.1676,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
39.4293,55.8489,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
54.4874,58.5487,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
60.6758,58.6233,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
61.6769,59.7099,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
63.4206,48.6966,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
62.0975,49.013,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
61.8729,64.1034,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
62.0882,59.2641,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
70.6475,56.352,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Proterozoic"
69.7109,61.3536,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
60.8177,60.2883,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
68.9757,54.6381,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
65.5498,53.6812,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
68.3058,62.3424,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
65.9459,65.9326,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
69.0853,64.3222,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
70.2479,58.873,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Proterozoic"
70.5408,57.034,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Proterozoic"
70.6545,56.7426,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Proterozoic"
62.6981,58.7574,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
64.1855,58.9889,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
65.3708,60.0503,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
66.0886,59.1338,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
66.7025,59.8979,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
67.9279,65.8956,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
69.1802,62.2845,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
69.9606,59.5089,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
70.5922,57.184,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
70.8244,56.373,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
60.2079,59.7507,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
60.8608,59.9402,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
61.8328,59.9705,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
63.9353,60.1659,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
66.0774,63.6563,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
69.2453,59.0612,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
69.433,63.2884,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
70.2186,59.4392,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
71.142,53.5328,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
71.3228,53.2424,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
71.2322,52.7813,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
71.412,54.2704,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
66.6368,62.3649,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
68.2926,54.2695,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
68.3328,53.9391,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
68.4487,51.1038,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
68.7676,57.5932,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
68.922,55.3652,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
67.0302,56.602,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
69.1197,49.1172,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
64.642,59.4929,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
60.7211,57.1455,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
61.7718,54.6132,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
62.8205,53.4691,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
64.9247,50.2785,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
60.1015,58.4184,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
63.1068,59.2599,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
67.79,65.775,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
67.6098,66.703,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
64.2798,52.1407,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
64.5784,50.2474,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
64.7508,60.478,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
66.4244,53.6801,0.4,Lake
71.972,58.0983,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
69.0969,43.6997,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
60.6758,58.6233,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
61.6769,59.7099,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
63.4206,48.6966,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
62.0975,49.013,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
61.8729,64.1034,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
62.0882,59.2641,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
64.7079,60.668,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
75.6397,61.5705,0.4,"Glacier, inland ice"
76.14,113.8577,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
72.949,54.7615,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
73.1488,53.6478,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
73.4844,54.403,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
73.7435,56.1183,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
73.958,55.2222,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
74.1423,56.2788,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
74.2382,55.6466,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
74.6123,56.6437,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
72.6243,54.3089,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
73.5454,56.6281,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
73.8903,57.5526,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
73.8655,54.5654,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
73.8817,55.6329,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
74.2613,55.3006,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
74.3626,59.0098,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
74.3995,55.5236,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
74.2952,58.0357,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
74.6239,55.9267,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.0856,56.659,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
74.992,59.9533,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
80.269,54.3009,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.2787,55.2375,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.4021,56.0507,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.4105,55.1993,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.4353,54.6458,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
75.6397,61.5705,0.4,"Glacier, inland ice"
75.7588,59.4407,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
76.14,113.8577,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
75.3378,58.0335,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
76.2106,63.0395,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
76.0718,60.4217,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
76.1433,60.1785,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
76.2196,61.5118,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.0856,56.659,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
74.992,59.9533,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.4811,57.9161,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.6064,62.3017,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.7604,63.6492,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.9016,59.1542,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.7704,58.9202,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.9398,59.0169,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
75.9607,65.1162,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
81.0203,60.914,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.1322,58.4183,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.1956,59.4497,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.1802,57.5669,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.279,60.2345,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.31,54.2749,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
79.9206,58.6736,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
79.9875,50.8952,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.0205,59.3747,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.1848,60.0907,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.3412,52.34,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.2056,56.5261,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.2743,53.0277,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.3273,57.9404,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.6679,61.2613,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.593,49.711,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.9105,56.1466,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
81.1047,50.635,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.9151,64.1673,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
81.7777,58.643,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
80.156,49.9433,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.5134,54.9156,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.5113,54.1346,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.6105,58.6934,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.598,57.6502,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.5646,53.3382,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.7001,56.2484,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.6364,59.8956,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.8089,54.926,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.8216,58.4794,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.0275,58.2803,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.0916,58.663,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
80.98,57.302,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.2823,56.5538,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.3406,58.9429,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.4572,57.6921,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.5756,61.9443,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.5889,58.4797,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
81.6579,63.0688,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Mesozoic"
12.2379,78.4273,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
13.4713,77.2066,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
15.1468,79.3816,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
13.0686,72.486,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
13.6778,72.1909,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
10.8979,76.7322,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
11.291,77.7789,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
1.2989,73.3559,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
3.5071,73.5029,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
6.3004,72.6425,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
10.0729,72.3212,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
11.2435,74.0508,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
11.3267,74.384,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
11.5463,72.1982,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
11.9087,71.7981,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
12.2651,71.9072,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
13.0874,71.996,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
1.7879,73.3705,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
1.8002,73.4007,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.9492,73.0119,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.9573,73.5804,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.9624,72.8683,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.964,72.929,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.5106,79.6869,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
10.0744,73.6388,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
11.0476,78.9625,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
6.2335,73.2417,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.3219,73.1983,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.3265,73.124,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.4359,73.0451,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.6646,73.0648,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.705,73.1004,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.7524,73.147,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
1.8251,73.2916,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
1.8335,73.5073,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
1.8917,73.2468,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.7748,73.3518,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.2742,73.0513,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
1.9108,73.548,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
1.9701,73.5496,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
1.9884,73.3203,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.7407,73.0272,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.104,73.5735,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.1945,73.1176,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.3213,72.926,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.4114,73.3602,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.4982,73.315,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
2.6886,72.8707,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
15.4802,80.8243,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.2206,73.1016,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.2358,73.2131,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.2641,73.0378,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.284,73.3738,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.3851,73.5095,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.4918,72.9392,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.5027,73.4927,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.5061,72.8322,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.5131,72.7962,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.5481,72.9192,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.7204,72.6941,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.9364,73.4729,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.9995,72.7051,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.0987,73.5064,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.1711,73.4995,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.1855,73.5159,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.2643,72.9696,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.429,72.9516,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
4.891,72.9731,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.2782,73.5826,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.3657,73.3232,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.4024,73.6324,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.7245,73.3861,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.7647,72.9846,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.8374,73.4418,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.9067,73.4276,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
5.9645,73.3891,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.8261,73.1878,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.901,73.2078,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.9619,73.1953,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
7.02,72.9803,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
7.0889,72.9102,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.052,79.8113,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.6716,79.892,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
8.9556,80.1551,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
9.5681,76.4475,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
10.5619,72.6396,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
10.8263,73.6753,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
10.8404,72.1843,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
10.9436,72.2955,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
11.1126,72.7444,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
11.2076,72.106,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
11.2207,72.7812,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
11.4921,73.0077,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
11.6909,72.7091,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
10.3098,79.071,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
15.2496,79.0015,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
14.2366,74.7363,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
15.287,78.3968,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
7.4963,80.5689,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
14.7859,79.45,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
14.8678,74.9792,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic to Archean"
19.6434,103.5209,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
13.7204,77.6908,0.4,"Continental crust, Undifferentiated facies - Archean"
10.8805,72.2705,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
11.1413,72.0839,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
11.6947,72.7228,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
1.9385,73.4566,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
2.3623,73.1871,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
2.995,73.4795,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
3.0026,72.9599,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
0.5199,73.2338,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
3.9687,73.5029,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
3.9601,72.868,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
4.5093,73.5128,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
5.3761,73.4988,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
5.3631,73.0005,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
6.4758,73.1301,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
8.2597,73.0284,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
10.0735,73.6507,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
10.5838,72.6352,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
10.868,73.7228,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
11.0484,72.678,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
11.4882,73.0343,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
15.1468,79.3816,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
16.0321,76.3826,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
20.1713,80.5325,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
25.1224,78.8749,0.4,"Continental crust, Undifferentiated facies - Archean"
25.7269,75.3482,0.4,"Continental crust, Undifferentiated facies - Archean"
22.4535,76.8514,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
23.5,70.7119,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
23.8524,69.8567,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
23.8824,70.4895,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
23.8796,71.1527,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
25.5831,72.3418,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
25.6552,71.8155,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Proterozoic"
