latitude,longitude,k_value,description
22.9256,8.6024,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
23.0396,2.0277,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
10.459,4.5497,0.4,Lake
11.6482,3.6583,0.4,Lake
14.6281,0.9678,0.4,Lake
15.2018,0.6904,0.4,Lake
15.4917,0.6354,0.4,Lake
15.646,0.4693,0.4,Lake
7.899,-5.537,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
14.9768,11.2963,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
28.7871,14.6965,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
13.7172,-5.1163,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
11.8949,-0.9541,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
8.9035,2.8983,0.4,"Continental crust, Undifferentiated facies - Archean"
8.265,9.107,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
22.0905,3.9167,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
11.0507,8.2666,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
30.8447,-4.7347,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
31.3611,-4.5027,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
31.2473,-2.043,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
35.3983,-4.2391,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
35.4657,-3.9384,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
23.6565,-5.2506,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
28.6781,-2.0008,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
29.4327,-4.2468,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
29.7066,-2.3472,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
29.9485,-7.4349,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
38.7983,-3.8568,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
39.4816,-1.9579,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
38.3605,-5.1501,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
40.3923,-4.9092,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
31.8333,-2.2788,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
37.862,-1.2565,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
21.2645,-1.1826,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
30.3048,-4.3654,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
34.8839,-2.0737,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
35.6005,-0.956,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
35.7978,-0.4044,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
35.0083,-4.644,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
37.259,-5.3787,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
33.7445,-0.7632,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
34.9317,-1.1677,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
37.589,-2.6867,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.8094,-3.1066,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
35.9173,-3.04,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
36.8223,-2.0796,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
23.3094,-9.2477,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
25.6879,-3.6267,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
25.3888,-7.8902,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
38.1865,-6.0658,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic to Neoproterozoic"
39.6037,-3.9142,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic"
37.1011,-2.9858,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesozoic to Paleozoic"
25.8149,4.1146,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
24.4312,9.6437,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
24.7471,8.9679,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
24.8755,5.6273,0.4,"Continental crust, Undifferentiated facies - Archean"
25.1303,7.5318,0.4,"Continental crust, Undifferentiated facies - Archean"
23.826,5.1474,0.4,"Continental crust, Undifferentiated facies - Archean"
25.426,6.644,0.4,"Continental crust, Undifferentiated facies - Archean"
37.9136,9.8472,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
38.7613,1.8739,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
39.1413,8.2701,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
39.2494,8.6671,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
39.7125,9.4076,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic"
39.2937,9.4517,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
40.5486,9.2979,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Upper Paleozoic"
36.8912,9.4957,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
38.9398,1.475,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
39.567,3.3023,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
39.7129,2.7484,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
39.9288,4.2005,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
37.5233,8.9223,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
24.7356,6.5872,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
26.0417,5.1896,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
27.5835,9.8106,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
27.415,6.4862,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
34.697,2.7196,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
36.6592,3.6371,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
38.6944,1.4705,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
38.9982,1.3964,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.546,3.011,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.9847,3.9658,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.6159,8.8509,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
40.3659,8.7987,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
24.0026,9.0871,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
23.4403,7.3333,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
25.0706,8.002,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
25.272,5.9752,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
24.5284,5.3219,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
24.4953,3.6404,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
23.7832,6.2167,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
24.5632,3.0773,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
25.781,5.7132,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
36.5968,4.0349,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Precambrian"
36.8576,6.8164,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleozoic to Precambrian"
46.8323,5.0594,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
35.9124,-3.0055,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
29.6889,6.5147,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
34.1306,1.0732,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
28.7871,14.6965,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
39.7075,-6.3075,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Lower Paleozoic to Neoproterozoic"
38.9108,1.4821,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
39.6218,3.3309,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
40.6845,9.0878,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
22.0905,3.9167,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-33.5137,21.5416,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-20.6633,17.6337,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-25.9903,25.6619,0.4,"Continental crust, Undifferentiated facies - Archean"
-19.9709,15.0197,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-21.4982,24.8929,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-21.0483,24.5015,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-26.2711,17.8948,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Lower Paleozoic"
-27.3402,19.8242,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-14.1678,20.3897,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-29.0738,18.236,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-28.2291,18.373,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-23.9561,22.8934,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-21.7281,24.3561,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-20.5211,25.0612,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-20.8706,26.1658,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-33.8713,24.7797,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-33.5833,25.7503,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-33.5094,22.1249,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-21.1962,24.7442,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-34.563,20.2259,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-34.3309,21.3116,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-32.5861,18.3334,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-29.7477,17.2098,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-29.4896,19.1272,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-25.818,20.877,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-25.6828,15.7649,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-28.7195,24.6696,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-28.2854,25.1783,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-21.5813,14.2863,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-19.9923,13.1139,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-20.2066,13.8701,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-32.5083,24.4036,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-32.3786,23.4895,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-28.5656,16.9915,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-27.3384,15.5657,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-30.7497,22.467,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-30.543,24.4693,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-30.3753,20.3017,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-30.1881,23.3035,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-30.09,21.5538,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-30.0731,20.0053,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-29.7325,20.1261,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-33.9645,22.5663,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-33.327,22.0053,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-33.4259,18.6559,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-31.342,18.8902,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-30.095,24.8464,0.4,Lake
-20.5009,22.6178,0.4,Lake
-20.5916,25.3782,0.4,Lake
-30.5069,18.1415,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-19.4679,22.6162,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-29.5148,20.3872,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-28.5989,22.5409,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-23.6358,16.6822,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-24.5931,26.0944,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-20.2727,24.8434,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-32.347,21.739,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-32.1369,20.6449,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.9905,24.6266,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-32.0217,24.2462,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-32.0713,22.5851,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.8645,23.0855,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.6644,24.3874,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.5794,23.6908,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.6737,20.257,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.3939,21.6036,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.12,22.9778,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.2701,20.8757,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.0212,21.1541,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-31.0039,20.0661,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-30.8579,23.7478,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-30.8576,23.3844,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-30.8071,20.6043,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-24.2757,17.9392,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-21.7515,15.9679,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-21.5829,26.1,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
19.6434,103.5209,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-30.1908,25.2395,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-30.1605,24.9325,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-21.175,17.3282,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-20.6633,17.6337,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Upper Paleozoic"
-19.9709,15.0197,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-15.9672,12.3332,0.4,"Continental crust, Undifferentiated facies - Archean"
-15.7217,16.2746,0.4,"Continental crust, Undifferentiated facies - Archean"
-14.2785,13.0508,0.4,"Continental crust, Undifferentiated facies - Archean"
-11.5451,14.8444,0.4,"Continental crust, Undifferentiated facies - Archean"
-11.743,23.4413,0.4,"Continental crust, Undifferentiated facies - Archean"
-11.2491,16.3041,0.4,"Continental crust, Undifferentiated facies - Archean"
-8.9296,18.3396,0.4,"Continental crust, Undifferentiated facies - Archean"
-8.6957,20.8001,0.4,"Continental crust, Undifferentiated facies - Archean"
-8.3571,22.9621,0.4,"Continental crust, Undifferentiated facies - Archean"
-18.5573,22.8316,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-21.0483,24.5015,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-19.3695,21.3642,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-4.985,12.1768,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-10.2968,13.9782,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-14.1678,20.3897,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-17.0253,13.9515,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-14.7443,15.5597,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-14.7138,12.3204,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-4.2191,21.231,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-6.4592,12.7623,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-5.8874,12.8408,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.642,11.7084,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-16.7982,12.0198,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-12.7668,13.1433,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-9.6375,13.6305,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-19.9923,13.1139,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-20.2066,13.8701,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-18.9644,12.981,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-18.7865,12.4316,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-18.2686,12.7062,0.8,Large Igneous Province (LIP): Traps with indication of mean age in Ma
-5.1166,13.734,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-10.0828,16.4758,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-6.6086,24.055,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-6.5668,25.5543,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-17.0762,12.9891,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-18.7725,21.2206,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-18.6733,24.0793,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-16.6224,13.2689,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-12.5705,23.0309,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-12.2499,23.5588,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-12.4747,13.4602,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
-9.701,25.4648,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesoproterozoic"
-19.4679,22.6162,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Mesoproterozoic"
-20.2727,24.8434,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-18.5226,22.1132,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-12.8133,14.9685,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-6.9733,22.2726,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-6.5731,13.6677,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-7.5747,13.5972,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
19.6434,103.5209,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-12.0975,27.1309,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-15.028,16.1965,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-21.175,17.3282,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-13.394,15.1875,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-1.1489,10.3895,0.4,"Continental crust, Undifferentiated facies - Archean"
1.4957,12.0753,0.4,"Continental crust, Undifferentiated facies - Archean"
-1.2588,13.7175,0.4,"Continental crust, Undifferentiated facies - Archean"
-2.1977,12.7929,0.4,"Continental crust, Undifferentiated facies - Archean"
-4.2313,15.4274,0.4,Lake
-4.985,12.1768,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
0.5265,19.1625,0.4,Lake
-14.1678,20.3897,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-0.721,9.8793,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-2.5501,20.0809,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-1.9271,20.3067,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-4.2191,21.231,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
-2.7673,25.8452,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
-5.1166,13.734,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
-6.5731,13.6677,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-0.7055,12.1741,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
-7.5747,13.5972,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
-2.7167,10.5963,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
10.2936,12.6505,0.4,"Continental crust, Undifferentiated facies - Archean"
9.9889,13.7959,0.4,"Continental crust, Undifferentiated facies - Archean"
4.6376,18.7778,0.4,"Continental crust, Undifferentiated facies - Archean"
5.7464,22.3608,0.4,"Continental crust, Undifferentiated facies - Archean"
3.3691,26.2575,0.4,"Continental crust, Undifferentiated facies - Archean"
6.3461,18.885,0.4,"Continental crust, Undifferentiated facies - Archean"
4.1015,16.6377,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
2.84,21.6762,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
7.7181,22.1562,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Mesozoic"
1.759,23.9634,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
3.9118,9.799,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.5872,12.6907,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
8.4808,14.1054,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
2.2561,24.3874,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
3.9129,12.3495,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
7.3403,12.9497,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
7.1186,14.1578,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
6.8496,10.276,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
7.6729,19.9138,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
4.6024,26.5641,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
5.0203,9.998,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
5.8048,10.5204,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
7.1425,12.3756,0.8,"Continental crust, Extrusive volcanic rocks (traps exepted) - Cenozoic"
5.5541,17.6928,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
6.63,19.4628,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
6.8588,21.7015,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
7.358,17.4346,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Neoproterozoic"
9.0092,22.6455,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
9.8103,13.8583,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Neoproterozoic"
2.2542,15.1631,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
5.9769,20.3658,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Paleoproterozoic"
5.0263,11.0142,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
6.3619,13.6167,0.9,"Continental crust, Endogenous rocks (plutonic and/or metamorphic) - Paleoproterozoic"
2.5263,18.2603,0.4,Lake
2.9025,18.4647,0.4,Lake
8.2688,9.8557,0.4,Lake
19.6434,103.5209,0.4,"Continental or island shelf (depth lower than 200 m), except Antarctica"
-0.3709,17.9589,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
14.9768,11.2963,0.5,"Continental crust, Sedimentary rocks or undifferentiated facies - Cenozoic"
6.8269,10.2796,0.4,"Continental crust, Undifferentiated facies - Archean"
